6.68359	7.25438	-0.497097	-2.34297	1
9.94407	4.06044	3.29344	1.68346	1
24.0763	8.08952	2.21588	4.0445	1
21.3273	10.0701	-0.988387	-2.07958	1
19.5026	6.47502	-2.23892	-4.77266	1
22.333	13.2084	1.58612	2.15922	1
8.47634	1.72271	-0.865147	-1.25673	1
24.174	10.2342	1.32876	4.30712	1
28.4866	16.9706	-0.0433912	1.36853	1
28.4753	5.80726	-0.963905	-2.85793	1
26.7164	9.60338	0.862466	-0.374387	1
31.8299	6.77619	-1.03444	0.432457	1
29.808	1.49326	-2.10564	-0.451042	1
32.9406	4.83704	-0.387285	2.13318	1
34.8091	49.8215	-4.3634	-2.11868	1
31.1979	8.41005	1.39225	3.56697	1
35.8854	6.94968	-0.605635	0.997303	1
36.5493	9.25364	-0.942778	1.20638	1
38.0529	9.1175	-0.80439	-2.00527	1
49.461	4.51049	1.43151	-2.4413	1
47.6868	5.13345	-0.819638	-1.76191	1
40.1993	6.9534	-0.823538	0.0839592	1
1.16086	8.41904	1.44524	-0.63164	1
44.8244	17.1566	-0.331287	-0.39973	1
2.55633	6.09359	-1.31444	-0.766656	1
0.735603	11.6623	0.478831	-4.7471	1
4.11016	4.8757	2.16957	1.67157	1
6.14557	13.1944	-2.66921	0.136342	1
9.14461	10.5325	-0.40638	4.02838	1
0.038646	7.90105	4.39404	-0.310838	1
13.5571	6.38594	-3.88014	3.60809	1
5.70168	6.36543	-4.24034	-2.04221	1
11.2563	2.77942	-3.22147	1.66524	1
17.7476	4.45479	-2.61001	0.299494	1
12.2414	3.55035	-0.980907	-3.83622	1
17.9858	7.26982	-0.899838	-3.80996	1
24.0815	13.0897	0.103778	0.625361	1
19.3903	11.0131	-2.46768	2.15694	1
21.0701	3.55213	1.47562	0.989374	1
28.5859	6.85119	-4.15858	1.06147	1
24.6915	14.9537	-0.488918	4.21046	1
29.091	8.99309	-0.89839	-3.90222	1
29.4707	7.24695	2.13424	-3.38568	1
27.2538	10.6221	-1.97876	0.460633	1
33.5965	7.70651	-0.138503	0.321475	1
28.7962	12.4752	-4.22444	-0.434518	1
36.758	12.4318	1.16106	4.01261	1
44.7093	6.10924	-1.49542	-1.21011	1
34.5265	9.04761	0.145888	3.14062	1
44.9387	11.2078	2.13032	1.08	1
49.2743	13.8145	1.58292	-1.15776	1
39.6933	9.93209	-1.98578	1.14729	1
46.2655	17.7377	0.428694	0.241312	1
48.5539	10.566	-0.253522	2.21102	1
3.11809	11.4005	-3.58526	-2.96914	1
36.3302	3.64333	0.0565084	1.953	1
5.06162	8.07389	1.6411	-0.139865	1
49.9162	10.4977	-2.21438	0.604322	1
5.63091	11.9747	-0.289955	-3.49094	1
10.3742	10.2624	3.01463	-0.568705	1
17.4725	6.27057	0.721	-0.799848	1
13.1289	7.36414	4.42218	1.43343	1
15.34	11.3481	-1.76496	3.11206	1
8.39664	8.17245	2.07881	1.51324	1
17.2647	9.06254	3.03114	0.96337	1
17.1791	7.85472	2.8078	-1.39489	1
14.5992	14.3808	3.77189	-1.99474	1
13.868	17.354	-2.4013	0.25362	1
24.33	5.84941	-0.917705	-1.93053	1
25.0387	6.55051	1.13388	5.30889	1
23.7378	9.27539	-1.92638	-1.60411	1
20.0537	0.0505051	-1.53689	-5.05384	1
23.4267	14.4041	-1.32758	0.60488	1
30.733	10.2722	-1.00246	-2.37686	1
22.558	7.46283	-1.03338	-3.30198	1
29.6792	14.8396	-1.40213	1.01167	1
29.677	3.95922	-3.10682	-1.64984	1
32.6171	8.05188	0.00940367	-0.508644	1
34.5572	10.2433	-1.46878	3.09075	1
36.7132	11.4079	-3.53811	1.5025	1
30.2717	13.9732	-1.11939	-1.49186	1
34.5562	13.1348	-0.827621	-2.5924	1
42.7126	10.341	-1.75454	-2.1385	1
1.18106	13.303	-1.8405	-1.9853	1
37.8983	13.3502	-2.30272	2.06042	1
1.30905	16.3072	0.970753	-3.07423	1
6.46376	14.7298	0.310482	2.83775	1
14.0846	11.302	1.97817	-0.625627	1
47.6516	16.3614	-2.11513	1.2132	1
49.1096	16.3471	0.0444473	5.8069	1
9.48741	8.30198	-2.92702	0.37414	1
0.471598	20.1067	0.157246	-0.777629	1
4.36964	10.7515	-2.5854	-5.24309	1
12.6679	9.058	3.04443	-2.42	1
15.7431	13.885	0.846358	1.98727	1
12.1742	14.2877	0.611046	-1.69393	1
16.1508	10.825	2.62485	-0.0948643	1
16.7866	13.3046	-1.75926	0.686028	1
16.6577	2.39603	1.10052	1.91794	1
11.6096	11.2701	2.68075	-1.47995	1
17.3078	16.031	-1.04715	-2.54363	1
23.7231	15.5487	2.80601	-0.56333	1
20.9738	12.2335	-2.50595	1.02272	1
23.6941	16.7307	-1.97557	-2.10588	1
20.5212	15.6122	0.229383	-2.10941	1
25.3954	13.6737	-0.388618	0.967212	1
28.6301	10.011	0.601868	-0.653375	1
25.1706	11.7454	2.09375	2.33507	1
31.1572	13.1253	-1.69084	-0.607094	1
36.4058	5.64025	0.55952	2.41881	1
35.0984	15.9395	2.78619	1.42485	1
40.3956	17.9684	-2.8261	0.384551	1
37.4647	8.16288	-0.553724	1.9983	1
43.7033	11.2483	2.03441	4.47382	1
48.2921	13.084	3.87753	-2.07937	1
42.9891	12.4061	-1.63673	-1.14822	1
44.1716	12.3629	-0.777567	-2.77188	1
49.3413	11.6739	1.5795	-3.82711	1
0.271385	16.643	0.157473	-3.958	1
8.89258	18.3686	1.84668	0.303029	1
5.65975	7.37932	-0.610727	-1.48214	1
6.24457	8.52479	-0.074626	1.0003	1
7.99888	20.1062	3.51867	0.0569031	1
10.4976	8.79579	0.165298	0.795875	1
12.4479	5.59251	3.09296	-5.32831	1
3.10472	10.0714	-0.432236	0.937062	1
10.0927	18.2142	-2.69468	1.46515	1
10.9259	16.6354	1.05777	1.26203	1
15.428	15.2426	-0.568297	-3.86802	1
14.0768	13.425	1.88955	0.665298	1
15.3196	16.8008	0.178833	-1.02841	1
11.8433	12.4252	-2.15536	-1.87933	1
18.3861	13.101	3.29536	3.6827	1
20.4	14.4316	1.94307	-0.682173	1
23.1479	10.4167	-0.462949	2.58849	1
22.3342	17.4289	-3.75284	-0.626921	1
29.8796	11.5703	1.09054	3.0579	1
35.5914	12.3932	-0.651597	-3.28487	1
35.4572	11.3038	1.34781	-1.35773	1
32.0755	12.1418	-2.11748	0.438927	1
32.1599	13.5689	0.936749	-1.20158	1
35.8141	16.6982	-3.06316	-2.43252	1
33.1535	12.5867	-1.04703	0.477092	1
38.8019	17.2362	2.23058	0.997563	1
40.003	13.011	-2.84825	-3.23606	1
31.9324	16.0485	1.72323	1.54179	1
39.5324	7.58309	0.736892	0.570875	1
38.4362	16.2889	-2.68132	1.12906	1
36.6224	13.8106	0.730855	1.08495	1
48.0104	15.4033	0.681006	-3.74986	1
46.5031	11.5731	0.547986	-0.292321	1
3.99635	13.2821	-2.67462	0.786896	1
2.29684	14.1284	0.71002	1.32907	1
3.95453	12.1428	7.18381	-1.58274	1
4.53497	17.4036	-1.39814	3.38951	1
7.18251	16.4129	1.05108	0.15339	1
4.87138	9.84072	-1.67309	-0.48151	1
11.056	19.4827	-4.54507	-1.81672	1
11.1111	13.9154	1.01563	-1.27271	1
16.0827	15.9542	-4.82141	0.475238	1
15.5178	21.2114	-0.498141	3.18466	1
13.8187	22.3249	1.87424	2.41345	1
18.2861	17.3134	0.532387	3.67365	1
19.5573	19.1584	-0.146875	-1.46559	1
22.2547	11.7829	-3.12372	-0.267683	1
18.6875	16.0239	-1.08212	-1.41973	1
19.3445	13.3875	1.07097	-1.15682	1
29.5337	17.4427	2.30023	0.748544	1
25.6778	15.7529	-0.169631	3.33903	1
28.8276	22.3833	-0.92872	-6.42188	1
27.4386	19.0592	2.40279	0.811456	1
27.9446	15.0229	-1.89284	-1.56016	1
25.9818	12.6181	0.128839	4.01705	1
28.4162	13.7294	-2.60928	-2.62064	1
32.481	14.838	2.45401	0.577538	1
36.2993	19.385	1.31371	1.97881	1
39.5627	18.2367	2.3183	-0.421129	1
36.7843	22.1389	1.79394	-0.673882	1
40.4396	11.2866	-0.457608	0.833635	1
43.2118	13.5757	1.65694	-1.53173	1
48.1638	18.2755	-0.367321	1.53931	1
0.0169728	12.8755	-2.0387	0.576607	1
0.158551	15.3925	-0.944542	2.82754	1
1.55541	17.2208	-0.575424	0.846583	1
48.9711	17.4612	1.77656	-0.424259	1
3.7873	16.3469	0.202394	-1.1699	1
12.3502	19.1704	-0.204709	-1.33274	1
6.58661	21.7082	0.363798	1.22897	1
6.35564	10.7791	-3.23219	-1.35635	1
10.2448	11.9524	0.20925	-2.41739	1
11.8451	17.8776	-4.01599	2.19195	1
11.157	15.6058	1.40343	0.913049	1
13.9682	19.7247	-0.521255	1.06096	1
12.8364	16.8021	-0.893813	-3.61594	1
21.1005	13.713	1.08462	-0.365066	1
19.5705	21.073	-4.30449	2.83462	1
19.3272	14.6828	4.30462	0.321858	1
21.1303	20.0482	-2.13405	0.62323	1
18.0786	14.5439	1.58004	-0.470849	1
13.8957	16.2922	3.84701	2.07866	1
25.5475	24.1774	3.03424	1.11895	1
25.1494	20.3433	-1.01539	2.7403	1
27.216	23.4068	-0.840563	-0.862242	1
23.8111	11.4419	1.55342	1.49875	1
36.0237	18.0786	-0.961064	-1.57393	1
31.6967	20.1206	2.28862	-0.613799	1
33.8623	11.7188	-1.35636	-1.62725	1
34.0075	15.349	3.73961	0.844055	1
37.4384	16.8978	4.38507	5.45584	1
41.9872	9.26125	0.352959	-1.50182	1
42.5977	17.4678	-1.76582	-3.75007	1
1.39421	20.4059	-5.53155	1.34893	1
41.6715	16.5498	-3.85507	-2.15348	1
41.4453	21.2291	0.00857565	2.10677	1
46.7839	15.7614	0.0352709	1.53046	1
44.7765	18.9659	0.302508	-1.32769	1
7.14649	19.7257	0.484063	-0.37568	1
2.85196	15.892	-0.698572	-0.256246	1
4.9454	14.04	-0.0448386	-2.9518	1
5.4095	20.2748	-1.69099	-4.10283	1
7.7821	21.3077	2.27854	-3.75987	1
7.96494	14.6625	4.28709	-1.30265	1
11.6633	20.7224	-0.723417	0.183773	1
9.20276	13.0189	1.06033	1.61943	1
1.90359	19.2215	-5.50753	1.45771	1
16.4969	14.731	1.36009	1.38129	1
14.927	23.5373	-0.0650302	1.34767	1
18.0729	19.0496	0.954064	0.856409	1
22.3918	14.3059	0.0661219	1.784	1
31.5906	11.2085	0.427739	-0.258987	1
27.0146	15.7634	0.790505	-1.37008	1
20.7336	9.38458	-3.26742	0.367119	1
14.5933	18.2175	-0.0336172	-1.13214	1
30.8216	18.049	-4.01283	-0.349043	1
20.3658	18.4986	-4.97561	4.11934	1
31.6232	17.0113	0.538965	2.10953	1
30.6094	15.5855	-3.295	0.92637	1
35.1649	23.7133	-0.770189	0.550473	1
34.0763	23.0613	2.87191	1.53361	1
37.8512	25.8016	-0.19874	-0.90385	1
37.377	18.9576	1.75203	1.25618	1
40.7888	19.3677	2.18182	-4.29594	1
36.3589	20.5781	-1.30046	2.33836	1
44.2054	23.6609	3.54986	-1.05499	1
37.8617	20.5654	-3.28646	0.631295	1
46.627	22.8412	-3.55894	4.35155	1
42.2205	19.0391	0.417724	1.55368	1
49.0816	21.1435	-1.02072	-2.46801	1
7.88328	18.2807	-2.6321	0.498308	1
5.75881	22.4942	2.1455	1.51041	1
12.9684	21.8856	-1.37969	2.46401	1
9.05828	21.3302	4.42314	4.63195	1
9.27928	19.2887	-0.912694	-4.6555	1
12.9133	20.7334	-5.44975	0.435625	1
16.1138	19.0528	-2.5148	1.29543	1
8.86311	22.8166	-1.67415	0.917851	1
16.9423	18.5735	0.0436478	-2.61998	1
7.35862	13.5845	1.00807	-0.236186	1
17.1742	20.1725	-0.426838	-3.08098	1
18.5888	27.0415	2.45923	2.89293	1
27.2083	26.1193	-0.87764	-3.09022	1
19.2327	23.1079	-1.70619	4.85491	1
20.3718	21.7371	-4.79542	2.77547	1
21.8627	15.7875	1.9182	0.725796	1
24.227	25.88	-1.47645	4.39751	1
26.934	21.5238	-1.7168	-0.187198	1
19.3351	17.3056	0.0376141	-1.49727	1
21.5573	18.4448	2.03008	-0.935134	1
23.2209	21.1087	0.119721	-3.98345	1
32.5616	10.6463	0.273979	-0.591408	1
29.9402	19.115	2.18613	-1.39906	1
36.7371	14.9955	-0.396488	2.28859	1
42.3793	21.9846	2.95042	3.99656	1
34.6173	22.2695	-3.25514	2.29563	1
35.7586	22.6454	0.802038	-0.00935906	1
40.6139	20.5936	-0.8137	3.51878	1
43.3778	20.7638	-0.815465	-0.813159	1
2.97578	23.1614	-0.387435	0.409053	1
45.4189	21.0864	1.27217	2.25342	1
47.1131	21.3686	-2.94013	-0.549846	1
0.681159	25.6699	-0.703708	1.47312	1
2.85613	28.1888	-3.2958	2.97472	1
48.4156	26.1788	-1.52571	-3.1379	1
10.2476	20.1391	1.15668	3.03911	1
5.74675	16.3099	1.47477	2.10975	1
6.31662	27.0913	-0.120701	1.80907	1
9.84004	23.7553	-2.01583	2.99876	1
7.872	22.8091	-3.83294	2.06455	1
15.2522	19.7905	-0.808941	4.1984	1
14.2275	21.3465	-1.67073	-3.747	1
25.8818	19.2336	-0.721964	-0.700617	1
21.2626	23.3153	-1.81213	-1.48991	1
24.0169	31.2584	-0.200307	-0.0722923	1
23.075	22.5047	1.55449	-1.86306	1
26.2622	22.5626	-1.28354	1.7387	1
25.4742	26.6263	3.92555	0.756557	1
28.4864	19.8955	0.579917	-0.787749	1
31.0621	27.6815	2.47148	-1.11499	1
21.8515	21.8963	0.0808685	2.54905	1
25.6554	17.925	0.421784	-2.48676	1
33.2459	19.5904	1.20156	-3.23579	1
37.1757	23.1822	3.05807	-2.3025	1
43.3368	24.1459	4.31949	0.897593	1
33.6649	26.0208	-0.217314	-2.07449	1
38.0203	22.5866	0.360513	-5.81231	1
45.6255	30.6474	-0.62052	-1.20593	1
1.67461	23.9138	4.14286	0.607736	1
42.5293	27.7581	1.82523	-0.403398	1
46.1134	19.1828	-0.804544	0.198465	1
40.6685	27.1093	-0.177268	-4.03737	1
0.20922	18.0735	-0.0223175	5.19182	1
47.2574	19.1021	0.152904	2.2184	1
4.70043	22.1098	1.45985	-3.34002	1
45.2152	19.8449	-3.14529	0.836798	1
4.6015	28.1831	1.37097	0.812029	1
3.86267	23.7111	4.25189	2.5135	1
7.75955	26.2659	-1.87997	1.1519	1
9.37948	16.4219	-0.649427	-2.97895	1
12.3347	22.9256	2.50889	-1.52521	1
11.1089	27.9573	-2.79299	-2.99928	1
18.8389	29.4065	3.74759	3.86809	1
15.5447	26.0798	-1.25429	-3.12642	1
17.8419	28.3411	-3.64641	0.815739	1
21.5644	24.432	0.138943	-1.34866	1
16.0892	24.1098	-0.570641	4.00296	1
17.3555	21.2085	0.7298	-0.25927	1
18.5751	25.0938	1.91154	0.922334	1
26.6563	28.3253	-0.314248	-2.76127	1
23.8003	19.4066	3.31206	-3.56881	1
32.877	22.4329	2.34043	-1.55367	1
24.1883	24.4979	0.958219	1.64864	1
32.1168	25.3661	-2.34108	0.366832	1
30.7027	26.2763	-0.964406	-2.24381	1
33.3138	16.1196	-4.73839	3.01083	1
31.6183	18.672	2.28868	-0.0793374	1
32.695	21.0769	-4.29464	0.0151012	1
40.2298	23.7689	0.844939	0.0607415	1
34.0322	17.9425	0.083281	1.60116	1
36.3695	26.9	-2.59507	0.431027	1
41.2973	14.4263	0.561507	0.888059	1
43.7517	27.2348	-0.24596	-1.71723	1
49.538	23.3486	2.93451	-1.1275	1
48.9799	19.8508	-1.22417	0.52188	1
41.3022	17.6576	5.46693	1.48139	1
6.95838	23.5214	0.296836	-3.56607	1
0.586515	29.8258	-5.26107	-0.869531	1
3.63588	25.7806	-1.64984	-2.99899	1
3.40098	30.7497	1.09693	-0.824389	1
7.89914	23.8744	-0.508369	0.583544	1
5.07649	26.9802	-0.0885743	-1.43086	1
7.60448	27.9114	-0.985974	-2.74841	1
16.6174	26.9071	-0.452525	-0.524704	1
9.77697	27.4975	-0.592913	-0.0838502	1
11.8476	23.9397	0.899024	1.58504	1
19.3324	28.6185	-0.622326	2.70368	1
14.2269	26.7226	-3.3546	2.1753	1
23.6678	29.3821	-2.48901	-1.30035	1
22.7382	24.6082	2.85822	3.66543	1
21.2942	26.6485	-0.623424	-0.217259	1
27.6819	16.5138	4.19051	-0.122551	1
25.3563	33.1861	1.12638	1.40368	1
28.5477	18.8691	-1.9733	-2.18795	1
32.1518	26.5375	4.50934	-0.565298	1
29.7486	27.1316	0.790196	0.650182	1
39.0164	24.5383	0.0609905	2.92455	1
30.7272	28.7121	-1.66523	4.32536	1
31.7401	29.3564	0.120719	1.0121	1
31.1754	30.5722	-2.54392	3.5377	1
39.1026	27.2078	6.01267	0.235081	1
47.8749	29.183	0.0477916	-0.379554	1
44.9094	24.4441	2.56748	-0.511392	1
44.8596	26.967	3.09547	-0.588169	1
47.5931	23.0171	-0.982662	-3.19053	1
2.50581	20.7759	-1.12617	-0.462611	1
45.9248	26.9275	3.6886	-2.24701	1
39.5393	22.3972	-1.69	0.0172138	1
49.2546	33.0684	1.73114	-1.59509	1
4.5119	20.6061	0.622623	-2.26316	1
11.8491	33.2884	1.38717	2.84744	1
2.44954	27.0824	0.71968	-5.07707	1
10.2377	22.4612	-2.80681	0.10906	1
10.1688	26.3771	2.07446	-1.26367	1
15.6257	22.6859	3.63974	0.494979	1
8.66446	31.5164	-3.13498	3.58629	1
15.3925	28.0566	-1.2596	0.495426	1
13.4696	23.6338	-2.54212	0.77486	1
19.8623	27.3104	1.17599	-1.23519	1
20.0453	33.8196	-3.1944	5.03567	1
25.0406	34.777	-2.8399	1.05688	1
18.0633	30.3522	0.0656729	2.66261	1
18.7015	35.4693	2.43896	0.61976	1
25.1237	28.0811	1.19365	2.32273	1
29.7906	24.6461	-0.324659	-1.01691	1
34.1399	24.2129	1.14245	1.72497	1
29.8603	20.1432	-0.140719	2.78842	1
32.6801	29.0066	-1.99708	-5.11113	1
32.1577	27.5939	4.80694	-0.614897	1
30.5487	24.1475	-3.26995	3.41004	1
41.6521	33.1716	1.47902	-3.14218	1
48.3727	32.3094	0.529516	-2.29489	1
36.1743	24.0821	1.08866	-1.24693	1
41.1627	24.6613	-2.59291	1.68042	1
42.0537	28.7702	-2.19421	-2.66438	1
40.6633	22.912	1.94295	-0.352944	1
48.4261	30.3167	-1.75229	-0.206332	1
40.0398	16.6195	-2.27382	0.704571	1
48.0962	24.9704	3.1142	-2.00932	1
4.71768	25.0255	0.494467	0.856253	1
46.3502	25.4238	1.45771	-1.58771	1
2.75504	29.5983	2.02891	1.41103	1
7.71447	29.6943	-0.707028	-2.78327	1
6.87817	28.684	-1.48784	2.00141	1
0.579011	22.4691	0.555033	-5.21777	1
12.204	32.4607	1.13826	-2.18154	1
6.67998	25.0379	0.552662	3.86236	1
12.3398	25.725	-0.547613	1.65562	1
16.6229	30.7276	-0.481931	-4.09617	1
20.9989	34.8453	-2.36869	-1.74296	1
11.768	30.1293	-3.26451	6.00084	1
21.2394	30.0748	3.05876	1.37754	1
22.3959	23.6109	-2.64985	1.42173	1
23.315	28.0654	2.38446	0.733458	1
26.5608	37.8102	2.13796	-0.28679	1
23.4856	26.9747	1.15668	1.82618	1
22.0223	37.2169	1.39573	-0.277767	1
26.5978	24.928	-2.65955	0.314312	1
27.3782	31.4761	-0.718093	0.585082	1
31.7115	24.2859	2.18831	-0.735293	1
29.7644	30.4936	-0.756364	2.83123	1
38.0089	32.6407	-3.27952	1.29919	1
33.4985	28.3525	-1.82952	0.88537	1
34.0858	36.1326	-7.54822	-1.16682	1
39.8632	28.0343	-0.208998	1.40999	1
40.6225	25.8729	-2.23833	-3.31988	1
39.3376	30.8166	-2.88624	1.95434	1
42.5358	29.7532	0.150069	2.58526	1
43.0391	32.3737	0.752955	-0.369128	1
49.0345	22.2644	-0.33686	-0.24429	1
49.2758	28.7731	-2.82296	-2.5612	1
0.50255	31.0102	2.29759	1.25297	1
0.722023	34.0367	0.505937	-4.62057	1
